"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date","check_date:shelter","colour","condition","construction:amenity","construction:shelter_type","covered","departures_board","description","direction","fixme","gtfs_id","highway","id","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","playground","public_transport","ref","ref:MTA","ref:signed","route_ref","seating","seats","shelter","shelter_type","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7081156","-74.0035992",,"bench",,"yes",,,,,143661580,,,,,,,,,,,,,,"node/11327973852",,,,"metal",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-05T18:27:13Z",,11697944,"kguenther24",1,,
"40.7080778","-74.0037228",,"bench",,"yes",,,,,143661580,,,,,,,,,,,,,,"node/11327973861",,,,"metal",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-05T18:27:13Z",,11697944,"kguenther24",1,,
"40.7080686","-74.0036969",,"bench",,"yes",,,,,143661580,,,,,,,,,,,,,,"node/11327973862",,,,"metal",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-05T18:27:13Z",,11697944,"kguenther24",1,,
"40.7080604","-74.003668",,"bench",,"yes",,,,,143661580,,,,,,,,,,,,,,"node/11327973863",,,,"metal",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-05T18:27:13Z",,11697944,"kguenther24",1,,
"40.7080556","-74.0036395",,"bench",,"yes",,,,,143661580,,,,,,,,,,,,,,"node/11327973864",,,,"metal",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-05T18:27:13Z",,11697944,"kguenther24",1,,
"40.7082929","-74.0034344",,"bench",,"no",,,,,143924828,,,,,,,,,,,,,,"node/11343006739",,,,"concrete",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7082471","-74.0034387",,"bench",,"no",,,,,143924828,,,,,,,,,,,,,,"node/11343006740",,,,"concrete",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7082684","-74.0035926",,"bench",,"no",,,,,143924828,,,,,,,,,,,,,,"node/11343006741",,,,"concrete",,,,,,,,,,,,,,,"2",,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7085899","-74.0036935",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006771",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7085434","-74.003653",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006772",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7085003","-74.0036145",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006773",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7084529","-74.0035753",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006774",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7084092","-74.0035386",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006775",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7083733","-74.0035082",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006776",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7083345","-74.0034741",,"bench",,"yes",,,,,143924828,,,,,,,,,,,,,,"node/11343006777",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-12T08:46:37Z",,11697944,"kguenther24",1,,
"40.7090012","-74.0038185",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710606",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7090048","-74.0037809",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710607",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7092427","-74.0038783",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710608",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7090934","-74.0036687",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710609",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.709204","-74.0035712",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710610",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7091724","-74.003578",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710611",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7093089","-74.0037917",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710612",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7093191","-74.0037486",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710613",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7092717","-74.0036727",,"bench",,"no",,,,,143955531,,,,,,,,,,,,,,"node/11345710614",,,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7093386","-74.0029403",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710738",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.70937","-74.002901",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710739",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.709404","-74.0028631",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710740",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7094807","-74.0028491",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710741",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7093902","-74.0027578",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710742",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7093439","-74.002682",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710743",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7090853","-74.0030056",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710744",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7090715","-74.0029852",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710745",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.709056","-74.0029593",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710746",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7090379","-74.0029347",,"bench",,,,,,,143955531,,,,,,,,,,,,,,"node/11345710747",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-13T04:47:14Z",,11697944,"kguenther24",1,,
"40.7103774","-74.0037787",,"bench",,"yes",,,,,143994718,,,,,,,,,,,,,,"node/11347777662",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-14T05:02:09Z",,11697944,"kguenther24",1,,
"40.7105689","-74.0035215",,"bench",,"yes",,,,,143994718,,,,,,,,,,,,,,"node/11347777663",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-14T05:02:09Z",,11697944,"kguenther24",1,,
"40.7137424","-74.0030795",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040191",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7131961","-74.0028871",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040196",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7133409","-74.0029468",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040197",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7135252","-74.0030077",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040198",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7134921","-74.0032641",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040199",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7134756","-74.0032347",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040200",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7135648","-74.0034009",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040201",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7135503","-74.0033715",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040202",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7132237","-74.0031579",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040203",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7131592","-74.003153",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040204",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7131291","-74.0031492",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040205",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7133083","-74.0031682",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040206",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7132856","-74.0031661",,"bench",,"no",,,,,144517658,,,,,,,,,,,,,,"node/11380040207",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T17:38:20Z",,11697944,"kguenther24",1,,
"40.7118706","-74.0018993",,"bench",,"yes",,,,,144804889,,,,,,,,,,,,,,"node/11396764668",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-05T19:40:47Z",,11697944,"kguenther24",1,,
"40.7118303","-74.0019329",,"bench",,"yes",,,,,144804889,,,,,,,,,,,,,,"node/11396764669",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-05T19:40:47Z",,11697944,"kguenther24",1,,
"40.7117883","-74.0019626",,"bench",,"yes",,,,,144804889,,,,,,,,,,,,,,"node/11396764670",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-05T19:40:47Z",,11697944,"kguenther24",1,,
"40.7126253","-74.0004332",,"bench",,"yes",,,,,144853596,,,,,,,,,,,,,,"node/11399635824",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-07T06:17:57Z",,11697944,"kguenther24",1,,
"40.7126176","-74.0003027",,"bench",,"yes",,,,,144853596,,,,,,,,,,,,,,"node/11399635825",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-07T06:17:57Z",,11697944,"kguenther24",1,,
"40.7125694","-74.0005202",,"bench",,"yes",,,,,144853596,,,,,,,,,,,,,,"node/11399635826",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-07T06:17:57Z",,11697944,"kguenther24",1,,
"40.712696","-73.9990667",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504723",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126515","-73.9990947",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504724",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126126","-73.9991163",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504725",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7127062","-73.9991208",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504726",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126695","-73.9991441",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504727",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126299","-73.9991681",,"bench",,"yes",,,,,145997037,,,,,,,,,,,,,,"node/11497504728",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7115588","-74.0004416",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440306",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115278","-74.0004418",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440307",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.711543","-74.0004614",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440308",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115443","-74.0004221",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440309",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115025","-74.0004424",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440310",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114868","-74.0004628",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440311",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114867","-74.0004234",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440312",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114704","-74.0004434",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440313",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115321","-74.0005046",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440314",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115184","-74.000524",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440315",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115177","-74.0004858",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440316",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115021","-74.000504",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440317",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115748","-74.0003716",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440325",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115683","-74.0003334",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440326",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115692","-74.0002864",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440327",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115151","-74.0003333",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440457",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114969","-74.0003686",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440458",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114615","-74.0003894",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440459",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7113647","-74.0004513",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440461",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7113695","-74.0004135",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440462",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7113911","-74.0003898",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440463",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.711401","-74.0005505",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440464",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7113743","-74.0005525",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440465",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.71135","-74.0005496",,"bench",,"yes",,,,,146046775,,,,,,,,,,,,,,"node/11501440466",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7104924","-74.0011602",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416301",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105089","-74.0011295",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416302",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105348","-74.0011815",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416303",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105288","-74.0012907",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416304",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105136","-74.0012563",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416305",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7106187","-74.0010841",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416306",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7106391","-74.0010936",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416307",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7106569","-74.0010211",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416308",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7106862","-74.0009956",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416309",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7104605","-74.0012454",,"bench",,"yes",,,,,146071994,,,,,,,,,,,,,,"node/11503416317",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7104945","-74.0013422",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416318",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105406","-74.0014025",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416319",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105426","-74.0013295",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416320",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7106877","-74.00106",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416321",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105705","-74.0011423",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416322",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105131","-74.0013878",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416323",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7105367","-74.0013674",,"bench",,"no",,,,,146071994,,,,,,,,,,,,,,"node/11503416324",,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T15:44:10Z",,11697944,"kguenther24",1,,
"40.7135131","-73.9980851",,"bench",,"yes",,,,,146078261,,,,,,,,,,,,,,"node/11503992824",,,,"stone",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T19:30:11Z",,11697944,"kguenther24",1,,
"40.7134746","-73.9981788",,"bench",,"yes",,,,,146078261,,,,,,,,,,,,,,"node/11503992825",,,,"stone",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T19:30:11Z",,11697944,"kguenther24",1,,
"40.7133293","-73.9980842",,"bench",,"yes",,,,,146078261,,,,,,,,,,,,,,"node/11504053986",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T19:30:11Z",,11697944,"kguenther24",1,,
"40.7133269","-73.9981037",,"bench",,"yes",,,,,146078261,,,,,,,,,,,,,,"node/11504053987",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T19:30:11Z",,11697944,"kguenther24",1,,
"40.7122915","-73.9970701",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448330",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121308","-73.9973978",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448366",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121454","-73.9972755",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448367",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121567","-73.997174",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448368",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121807","-73.9972082",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448386",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121778","-73.9972421",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448387",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121572","-73.9974215",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448388",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121611","-73.9973866",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448389",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121682","-73.9973274",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448390",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121723","-73.9972905",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448391",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.712212","-73.9974764",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448393",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7122387","-73.9974804",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448394",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7122944","-73.9974901",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448395",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7123253","-73.9974947",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448396",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121066","-73.9976526",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448406",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
"40.7121191","-73.9976319",,"bench",,"yes",,,,,146082382,,,,,,,,,,,,,,"node/11504448407",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2024-01-09T22:08:11Z",,11697944,"kguenther24",1,,
