"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date:shelter","colour","covered","departures_board","direction","gtfs_id","highway","id","layer","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","public_transport","ref","ref:MTA","ref:signed","route_ref","seats","shelter","source","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.710749","-73.993652",,"bench",,"yes",,,,,146266330,,,,,,,,"node/9652118419",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2024-01-15T04:33:42Z",,11697944,"kguenther24",2,,
"40.7107412","-73.9936985",,"bench",,"yes",,,,,146266330,,,,,,,,"node/9652118420",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2024-01-15T04:33:42Z",,11697944,"kguenther24",2,,
"40.7107169","-73.9938673",,"bench",,"yes",,,,,146266330,,,,,,,,"node/9652118618",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2024-01-15T04:33:42Z",,11697944,"kguenther24",2,,
"40.7161985","-73.9945663","yes","bench",,"yes",,,,,132386163,,,,,,,,"node/9652119357",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7161421","-73.994598","yes","bench",,"yes",,,,,132386163,,,,,,,,"node/9652119358",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7161705","-73.9945802","yes","bench",,"yes",,,,,132386163,,,,,,,,"node/9652119359",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7144989","-73.9892879",,"bench",,,,,,,120475089,,"green",,,,,,"node/9652131117",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2022-05-02T19:13:14Z",,12967552,"Sylv1_Durif",2,,
"40.7144061","-73.9893414",,"bench",,,,,,,120475089,,"green",,,,,,"node/9652131118",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2022-05-02T19:13:14Z",,12967552,"Sylv1_Durif",2,,
"40.7143152","-73.98944",,"bench",,,,,,,120475089,,"green",,,,,,"node/9652131120",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2022-05-02T19:13:14Z",,12967552,"Sylv1_Durif",2,,
"40.7143484","-73.9893708",,"bench",,,,,,,120475089,,"green",,,,,,"node/9652131121",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2022-05-02T19:13:14Z",,12967552,"Sylv1_Durif",2,,
"40.7142886","-73.9894009",,"bench",,,,,,,120475089,,"green",,,,,,"node/9652131122",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2022-05-02T19:13:14Z",,12967552,"Sylv1_Durif",2,,
"40.7144607","-73.9894247",,"bench",,,,,,,119477577,,,,,,,,"node/9652138545",,,,,"wood",,,,,,,,,,,,,"6",,,,,,,,"2022-04-08T16:27:22Z",,15374730,"UserNg1",1,,
"40.7172512","-73.9941303",,"bench",,,,,,,119478253,,,,,,,,"node/9652141764",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7171258","-73.9941967",,"bench",,,,,,,119478253,,,,,,,,"node/9652141765",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7172324","-73.9941394",,"bench",,,,,,,119478253,,,,,,,,"node/9652141766",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.717288","-73.9941117",,"bench",,,,,,,119478253,,,,,,,,"node/9652141767",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7173366","-73.9940878",,"bench",,,,,,,119478253,,,,,,,,"node/9652141768",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7173582","-73.9940771",,"bench",,,,,,,119478253,,,,,,,,"node/9652141769",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7174117","-73.9940515",,"bench",,,,,,,119478253,,,,,,,,"node/9652141770",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7174314","-73.994041",,"bench",,,,,,,119478253,,,,,,,,"node/9652141771",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7171526","-73.9941844",,"bench",,,,,,,119478253,,,,,,,,"node/9652141772",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7171718","-73.9941724",,"bench",,,,,,,119478253,,,,,,,,"node/9652141773",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-04-08T16:45:39Z",,15374724,"7054710",1,,
"40.7169688","-73.9941097",,"bench",,"yes",,,,,132386296,,,,,,,,"node/9652151725",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:50:50Z",,5156387,"zhik",3,,
"40.7169697","-73.9941566",,"bench",,"yes",,,,,132386296,,,,,,,,"node/9652151726",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:50:50Z",,5156387,"zhik",3,,
"40.7169321","-73.9939425",,"bench",,,,,,,132386163,,,,,,,,"node/9652151727",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7169503","-73.9940443","yes","bench",,,,,,,132386163,,,,,,,,"node/9652151728",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7169059","-73.9938845",,"bench",,"yes",,,,,132386296,,,,,,,,"node/9652151729",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:50:50Z",,5156387,"zhik",3,,
"40.7169574","-73.9940688",,"bench",,"yes",,,,,132386163,,,,,,,,"node/9652151730",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7169218","-73.9939131",,"bench",,"yes",,,,,132386296,,,,,,,,"node/9652151731",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:50:50Z",,5156387,"zhik",3,,
"40.716889","-73.9938656",,"bench",,"yes",,,,,132386163,,,,,,,,"node/9652151732",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7169644","-73.9940845",,"bench",,"yes",,,,,132386296,,,,,,,,"node/9652151733",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-02-10T23:50:50Z",,5156387,"zhik",3,,
"40.7166254","-73.9941951",,"bench",,"yes",,,,,132386296,,"Greyish brown",,,,,,"node/9652169817",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:50:50Z",,5156387,"zhik",2,,
"40.7164592","-73.9944274",,"bench",,"yes",,,,,132386163,,"Greyish brown",,,,,,"node/9652169819",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7165918","-73.994091",,"bench",,"yes",,,,,132386296,,"Greyish brown",,,,,,"node/9652170018",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:50:50Z",,5156387,"zhik",2,,
"40.7165131","-73.9943989",,"bench",,"yes",,,,,132386163,,"Greyish brown",,,,,,"node/9652170019",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",2,,
"40.7164871","-73.9944144",,"bench",,"yes",,,,,132386163,,"green",,,,,,"node/9652170020",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",3,,
"40.716354","-73.9944867",,"bench",,"yes",,,,,132386163,,"green",,,,,,"node/9652170021",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",3,,
"40.7171158","-73.9941324",,"bench",,"yes",,,,,119478305,,"Greyish brown",,,,,,"node/9652170022",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2022-04-08T16:47:01Z",,15381204,"Mertmert",1,,
"40.716332","-73.9944973",,"bench",,"yes",,,,,132386163,,"green",,,,,,"node/9652173917",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",3,,
"40.7171612","-73.9940999",,"bench",,"yes",,,,,119478305,,"Greyish brown",,,,,,"node/9652173918",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2022-04-08T16:47:02Z",,15381204,"Mertmert",1,,
"40.7163053","-73.9945078",,"bench",,"yes",,,,,132386163,,"green",,,,,,"node/9652174017",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2023-02-10T23:44:12Z",,5156387,"zhik",3,,
"40.7170832","-73.9941542",,"bench",,"yes",,,,,119478305,,"Greyish brown",,,,,,"node/9652174120",,,,,"wood",,,,,,,,,,,,,,,,,,,"2022-04-08",,"2022-04-08T16:47:00Z",,15381204,"Mertmert",1,,
"40.7151402","-74.0027363",,"bench",,"yes",,,,,144839299,,,,,,,,"node/9668353764",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-12-06T18:23:41Z",,11697944,"kguenther24",2,,
"40.7152148","-74.0027963",,"bench",,,,,,,119755633,,,,,,,,"node/9668353765",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7150159","-74.0027744",,"bench",,,,,,,119755633,,,,,,,,"node/9668353766",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.714984","-74.002767",,"bench",,,,,,,119755633,,,,,,,,"node/9668353767",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7151168","-74.002776",,"bench",,,,,,,119755633,,,,,,,,"node/9668353768",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7150459","-74.0027633",,"bench",,,,,,,119755633,,,,,,,,"node/9668353769",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7149501","-74.0025852",,"bench",,,,,,,119755633,,,,,,,,"node/9668353770",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7151906","-74.0027775",,"bench",,,,,,,119755633,,,,,,,,"node/9668353771",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7152023","-74.0028428",,"bench",,,,,,,119755633,,,,,,,,"node/9668353772",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7153155","-74.00288",,"bench",,,,,,,119755633,,,,,,,,"node/9668353773",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.71493","-74.0026348",,"bench",,,,,,,119755633,,,,,,,,"node/9668353774",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7151699","-74.0028168",,"bench",,,,,,,119755633,,,,,,,,"node/9668353775",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7151462","-74.002793",,"bench",,,,,,,119755633,,,,,,,,"node/9668353776",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7150959","-74.0026641",,"bench",,,,,,,119755633,,,,,,,,"node/9668353777",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7149872","-74.0025544",,"bench",,,,,,,119755633,,,,,,,,"node/9668353778",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7150884","-74.0026222",,"bench",,,,,,,119755633,,,,,,,,"node/9668353779",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7150701","-74.0025889",,"bench",,,,,,,119755633,,,,,,,,"node/9668353780",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7149523","-74.0027468",,"bench",,,,,,,119755633,,,,,,,,"node/9668353781",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2022-04-15T15:20:52Z",,15374724,"7054710",1,,
"40.7151143","-74.0027191",,"bench",,"yes",,,,,144839299,,,,,,,,"node/9668353782",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2023-12-06T18:23:41Z",,11697944,"kguenther24",2,,
"40.7150408","-74.0024652",,"bench",,,,,,,119755589,,,,,,,,"node/9668370617",,,,,,,,,,,,,,,,,,,,,,,,"2022-04-15",,"2022-04-15T15:19:43Z",,15381198,"SubwayPizzaMouse",1,,
"40.7150461","-74.0024256",,"bench",,,,,,,119755589,,,,,,,,"node/9668370717",,,,,,,,,,,,,,,,,,,,,,,,"2022-04-15",,"2022-04-15T15:19:46Z",,15381198,"SubwayPizzaMouse",1,,
"40.7150362","-74.0024921",,"bench",,,,,,,119755589,,,,,,,,"node/9668371917",,,,,,,,,,,,,,,,,,,,,,,,"2022-04-15",,"2022-04-15T15:19:50Z",,15381198,"SubwayPizzaMouse",1,,
"40.7150802","-74.0024713",,"bench",,,,,,,119755589,,,,,,,,"node/9668371918",,,,,,,,,,,,,,,,,,,,,,,,"2022-04-15",,"2022-04-15T15:19:53Z",,15381198,"SubwayPizzaMouse",1,,
"40.7150719","-74.0025064",,"bench",,,,,,,119755589,,,,,,,,"node/9668372017",,,,,,,,,,,,,,,,,,,,,,,,"2022-04-15",,"2022-04-15T15:19:57Z",,15381198,"SubwayPizzaMouse",1,,
"40.7164359","-74.0016009",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390254",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165233","-74.0018523",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390257",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7164804","-74.0016406",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390258",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165203","-74.0017147",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390259",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7164676","-74.001625",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390260",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165305","-74.0018013",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390261",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165254","-74.0017372",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390263",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165288","-74.001828",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390265",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7164517","-74.0016122",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390266",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165032","-74.0016752",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390270",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.716512","-74.0016921",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390272",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7165294","-74.0017779",,"bench",,"yes",,,,,147231258,,,,,,,,"node/9668390273",,,,,"metal",,,,,,,,,,,,,"1",,,,,,,,"2024-02-08T19:50:03Z",,11697944,"kguenther24",2,,
"40.7225648","-74.0055696","yes","bench",,"yes",,,,,143596493,,,,,,,,"node/9668964145",,,,,"wood",,,,,,,,,,,,,"2",,,,,,,,"2023-11-04T01:25:08Z",,11697944,"kguenther24",2,,
"40.7116128","-74.0089527",,"bench",,"yes",,,,,119927472,,,,,,,,"node/9678571397",,,,,"metal",,,,,,"NYCDOT",,,,,,,,,,,,,,,"2022-04-19T22:50:09Z",,5156387,"zhik",1,,
"40.7169379","-74.0121655",,"bench",,"yes",,,,,145645321,,"Grey",,,,,,"node/9685920317",,,,,"metal",,,,,,,,,,,,,"3",,,,,,"2022-04-22",,"2023-12-29T04:31:01Z",,11697944,"kguenther24",2,,
"40.7234496","-73.9960049",,"bench",,,,,,,120074755,,"green",,,,,,"node/9687158434",,,,,"wood",,,,,,,,,,,,,"1",,,,,,,,"2022-04-23T02:57:19Z",,5156387,"zhik",1,,
"40.7234391","-73.995997",,"bench",,,,,,,120074755,,"green",,,,,,"node/9687158435",,,,,"wood",,,,,,,,,,,,,"1",,,,,,,,"2022-04-23T02:57:19Z",,5156387,"zhik",1,,
"40.7234417","-73.9959842",,"bench",,,,,,,120074755,,"green",,,,,,"node/9687158436",,,,,"wood",,,,,,,,,,,,,"1",,,,,,,,"2022-04-23T02:57:19Z",,5156387,"zhik",1,,
"40.7145631","-73.9960801",,"bench",,"yes",,,,,146083830,,,,,,,,"node/9809769799",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-09T23:21:11Z",,11697944,"kguenther24",2,,
"40.714653","-73.9962428",,"bench",,"yes",,,,,146083830,,,,,,,,"node/9809769806",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-09T23:21:11Z",,11697944,"kguenther24",2,,
"40.7145394","-73.9959187",,"bench",,"yes",,,,,122229545,,,,,,,,"node/9809769811",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-06-10T21:37:11Z",,5156387,"zhik",1,,
"40.7146283","-73.9962193",,"bench",,"yes",,,,,146083830,,,,,,,,"node/9809769816",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-09T23:21:11Z",,11697944,"kguenther24",2,,
"40.7242483","-73.9922817",,"bench",,"yes",,,,,123157461,,,,,,,,"node/9864163123",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-07-03T16:24:38Z",,5156387,"zhik",1,,
"40.7229349","-73.9910238",,"bench",,"yes",,,,,123774164,,,,,,,,"node/9895742939",,,,,"wood",,,,,,,,,,,,,"8",,,,,,,,"2022-07-18T17:53:33Z",,4082127,"mbeyerle",1,,
"40.7228844","-73.9908657",,"bench",,"yes",,,,,123774164,,,,,,,,"node/9895742940",,,,,"wood",,,,,,,,,,,,,"8",,,,,,,,"2022-07-18T17:53:33Z",,4082127,"mbeyerle",1,,
"40.7228458","-73.990886",,"bench",,"yes",,,,,123774164,,,,,,,,"node/9895742941",,,,,"wood",,,,,,,,,,,,,"8",,,,,,,,"2022-07-18T17:53:33Z",,4082127,"mbeyerle",1,,
"40.7228934","-73.9910469",,"bench",,"yes",,,,,123774164,,,,,,,,"node/9895742942",,,,,"wood",,,,,,,,,,,,,"8",,,,,,,,"2022-07-18T17:53:33Z",,4082127,"mbeyerle",1,,
"40.7150354","-74.0023194",,"bench",,,,,,,123775554,,"gray",,,,,,"node/9895797887",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-07-18T18:36:54Z",,16579148,"Gurami12",1,,
"40.7150189","-74.002325",,"bench",,,,,,,123775554,,"gray",,,,,,"node/9895797888",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-07-18T18:36:54Z",,16579148,"Gurami12",1,,
"40.7150005","-74.0023356",,"bench",,,,,,,123775554,,"gray",,,,,,"node/9895797889",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-07-18T18:36:54Z",,16579148,"Gurami12",1,,
"40.7149819","-74.0023459",,"bench",,,,,,,123775554,,"gray",,,,,,"node/9895797896",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2022-07-18T18:36:54Z",,16579148,"Gurami12",1,,
"40.7187585","-73.9992616",,"bench",,"yes",,,,,132937613,,"Grey",,,,,,"node/9910022618",,,,,"metal",,,,,,,,,,,,,,,,,,,"2022-07-25",,"2023-02-23T17:54:57Z",,4400159,"jmapb",2,,
"40.7136122","-73.9998787",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910232507",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136191","-73.9998483",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234326",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7135087","-73.9998412",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234327",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.713516","-73.9998118",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234328",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136936","-74.0000606",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234329",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136886","-74.00009",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234330",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136753","-74.0001484",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234331",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.713671","-74.0001734",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234332",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136231","-74.0000606",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234343",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136271","-74.0000356",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234344",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136101","-74.0001216",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234345",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136032","-74.0001519",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234346",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136554","-74.0002277",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234364",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7136439","-74.000287",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234365",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.713378","-74.0000661",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234367",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7133828","-74.0000375",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234368",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7133961","-73.9999741",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234369",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7134014","-73.9999502",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234370",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7134115","-73.9998926",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234371",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7134151","-73.9998652",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234372",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7134301","-73.9998035",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234373",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7134336","-73.9997826",,"bench",,"yes",,,,,124065374,,,,,,,,"node/9910234374",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-25T18:54:44Z",,5156387,"zhik",1,,
"40.7203876","-73.9991353",,"bench",,,,,,,124073343,,,,,,,,"node/9910666333",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:28:53Z",,5156387,"zhik",1,,
"40.7203643","-73.9991353",,"bench",,,,,,,124073343,,,,,,,,"node/9910666334",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:28:53Z",,5156387,"zhik",1,,
"40.7203667","-73.9993428",,"bench",,,,,,,124073243,,,,,,,,"node/9910684799",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.7203833","-73.9993354",,"bench",,,,,,,124073243,,,,,,,,"node/9910684800",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.720398","-73.9993224",,"bench",,,,,,,124073243,,,,,,,,"node/9910684801",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.7205144","-73.9992224",,"bench",,,,,,,124073243,,,,,,,,"node/9910684802",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.7205243","-73.9992087",,"bench",,,,,,,124073243,,,,,,,,"node/9910684803",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.720538","-73.9991899",,"bench",,,,,,,124073243,,,,,,,,"node/9910684804",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
"40.7205479","-73.9991752",,"bench",,,,,,,124073243,,,,,,,,"node/9910684805",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-07-26T01:18:37Z",,5156387,"zhik",1,,
